event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time,charge_amount_usd
MembershipCancelled,,,234,499.0,USD,,,,2022-11-26 00:00:00+00:00,2022-10-26,499.0
MembershipValueChanged,,3.0,234,579.0,USD,,,,,2022-10-26,579.0
MembershipChurnUpdated,,,234,579.0,USD,,,2022-11-26 00:00:00+00:00,,2022-10-26,579.0
MembershipActivated,,,244,499.0,USD,,,,,2022-10-26,499.0
MembershipCancelled,,,244,499.0,USD,,,,2023-02-01 00:00:00+00:00,2022-10-26,499.0
MembershipValueChanged,,3.0,244,579.0,USD,,,,,2022-10-26,579.0
MembershipChurnUpdated,,,244,579.0,USD,,,2023-02-01 00:00:00+00:00,,2022-10-26,579.0
MembershipEnded,,,241,499.0,USD,,,,,2022-10-27,499.0
MembershipRenewed,,1.0,88,499.0,USD,2022-11-05 19:00:00+00:00,,,,2022-10-27,499.0
MembershipUpdated,,,240,499.0,USD,2023-01-11 10:00:00+00:00,Gold,,,2022-10-28,499.0
MembershipUpdated,,,183,499.0,USD,2022-11-12 00:00:00+00:00,Gold,,,2022-10-28,499.0
MembershipUpdated,,,74,499.0,USD,2022-12-24 00:00:00+00:00,Silver,,,2022-10-28,499.0
MembershipUpdated,,,251,499.0,USD,2022-12-03 00:00:00+00:00,Bronze,,,2022-10-28,499.0
MembershipUpdated,,,252,499.0,USD,2022-12-08 01:00:00+00:00,Gold,,,2022-10-28,499.0
MembershipUpdated,,,268,499.0,USD,2022-12-20 07:00:00+00:00,Silver,,,2022-10-28,499.0
MembershipUpdated,,,169,499.0,USD,2022-11-11 10:00:00+00:00,Bronze,,,2022-10-28,499.0
MembershipUpdated,,,269,499.0,USD,2022-12-29 10:00:00+00:00,Bronze,,,2022-10-28,499.0
MembershipUpdated,,,280,499.0,USD,2022-11-29 05:00:00+00:00,Bronze,,,2022-10-29,499.0
MembershipRenewed,,,280,499.0,USD,2022-11-29 05:00:00+00:00,,,,2022-10-29,499.0
MembershipUpdated,,,291,499.0,USD,2023-01-29 15:00:00+00:00,Bronze,,,2022-10-29,499.0
MembershipRenewed,,,291,499.0,USD,2023-01-29 15:00:00+00:00,,,,2022-10-29,499.0
MembershipUpsellUpdated,2022-10-29 15:00:20+00:00,,291,2697.0,USD,,,,,2022-10-29,2697.0
MembershipEnded,,,184,499.0,DKK,,,,,2022-10-31,74.85
MembershipActivated,,,264,499.0,USD,2022-11-24 09:00:00+00:00,,,,2022-10-31,499.0
MembershipUpdated,,,264,499.0,USD,2022-11-24 09:00:00+00:00,Bronze,,,2022-10-31,499.0
MembershipActivated,,,295,499.0,USD,2023-01-31 12:00:00+00:00,,,,2022-10-31,499.0
MembershipValueChanged,,3.0,295,499.0,USD,,Bronze,,,2022-10-31,499.0
MembershipRenewed,,,111,499.0,DKK,2022-11-01 00:00:00+00:00,,,,2022-10-31,74.85
MembershipUpdated,,,161,499.0,DKK,2023-01-25 09:00:00+00:00,Bronze,,,2022-10-31,74.85
MembershipUpdated,,,221,499.0,USD,2022-12-24 08:00:00+00:00,Bronze,,,2022-10-31,499.0
MembershipUpdated,,,6,499.0,USD,2023-05-01 00:00:00+00:00,Silver,,,2022-11-01,499.0
MembershipRenewed,,,6,499.0,USD,2023-05-01 00:00:00+00:00,,,,2022-11-01,499.0
MembershipUpdated,,,103,499.0,DKK,2023-02-01 00:00:00+00:00,Bronze,,,2022-11-01,74.85
MembershipRenewed,,,103,499.0,DKK,2023-02-01 00:00:00+00:00,,,,2022-11-01,74.85
MembershipUpdated,,,110,499.0,DKK,2023-02-01 00:00:00+00:00,Bronze,,,2022-11-01,74.85
MembershipRenewed,,,110,499.0,DKK,2023-02-01 00:00:00+00:00,,,,2022-11-01,74.85
MembershipUpdated,,,111,499.0,DKK,2023-02-01 00:00:00+00:00,Gold,,,2022-11-01,74.85
MembershipRenewed,,,111,499.0,DKK,2023-02-01 00:00:00+00:00,,,,2022-11-01,74.85
MembershipUpdated,,,142,499.0,USD,2023-02-01 00:00:00+00:00,Silver,,,2022-11-01,499.0
MembershipRenewed,,,142,499.0,USD,2023-02-01 00:00:00+00:00,,,,2022-11-01,499.0
MembershipUpdated,,,148,499.0,EUR,2023-02-01 00:00:00+00:00,Bronze,,,2022-11-01,543.9100000000001
MembershipRenewed,,,148,499.0,EUR,2023-02-01 00:00:00+00:00,,,,2022-11-01,543.9100000000001
MembershipUpdated,,,209,499.0,USD,2023-02-01 00:00:00+00:00,Bronze,,,2022-11-01,499.0
MembershipRenewed,,,209,499.0,USD,2023-02-01 00:00:00+00:00,,,,2022-11-01,499.0
MembershipUpdated,,,214,499.0,USD,2023-02-01 00:00:00+00:00,Gold,,,2022-11-01,499.0
MembershipRenewed,,,214,499.0,USD,2023-02-01 00:00:00+00:00,,,,2022-11-01,499.0
MembershipUpdated,,,260,499.0,USD,2022-12-01 00:00:00+00:00,Bronze,,,2022-11-01,499.0
MembershipRenewed,,,260,499.0,USD,2022-12-01 00:00:00+00:00,,,,2022-11-01,499.0
MembershipUpdated,,,172,499.0,DKK,2022-12-01 13:00:00+00:00,Bronze,,,2022-11-01,74.85
MembershipRenewed,,,172,499.0,DKK,2022-12-01 13:00:00+00:00,,,,2022-11-01,74.85
MembershipUpdated,,,237,499.0,USD,2022-12-02 00:00:00+00:00,Bronze,,,2022-11-02,499.0
MembershipRenewed,,,237,499.0,USD,2022-12-02 00:00:00+00:00,,,,2022-11-02,499.0
MembershipUpdated,,,252,499.0,USD,2022-12-08 01:00:00+00:00,Gold,,,2022-11-02,499.0
MembershipUpdated,,,240,499.0,USD,2023-01-11 10:00:00+00:00,Gold,,,2022-11-02,499.0
MembershipUpdated,,,268,499.0,USD,2022-12-20 07:00:00+00:00,Silver,,,2022-11-02,499.0
MembershipUpdated,,,183,499.0,USD,2022-11-12 00:00:00+00:00,Gold,,,2022-11-02,499.0
MembershipUpdated,,,74,499.0,USD,2022-12-24 00:00:00+00:00,Silver,,,2022-11-02,499.0
MembershipUpdated,,,169,499.0,USD,2022-11-11 10:00:00+00:00,Bronze,,,2022-11-02,499.0
MembershipUpdated,,,251,499.0,USD,2022-12-03 00:00:00+00:00,Bronze,,,2022-11-02,499.0
MembershipUpdated,,,269,499.0,USD,2022-12-29 10:00:00+00:00,Bronze,,,2022-11-02,499.0
MembershipUpdated,,,293,499.0,USD,2023-01-10 11:00:00+00:00,Silver,,,2022-11-02,499.0
MembershipUpdated,,,288,499.0,USD,2023-01-22 00:00:00+00:00,Bronze,,,2022-11-02,499.0
MembershipUpdated,,,294,499.0,USD,2023-01-24 18:00:00+00:00,Bronze,,,2022-11-02,499.0
MembershipUpdated,,,229,499.0,USD,2023-02-03 00:00:00+00:00,Bronze,,,2022-11-03,499.0
MembershipRenewed,,,229,499.0,USD,2023-02-03 00:00:00+00:00,,,,2022-11-03,499.0
MembershipUpdated,,,188,499.0,USD,2022-12-03 18:00:00+00:00,Silver,,,2022-11-03,499.0
MembershipRenewed,,,188,499.0,USD,2022-12-03 18:00:00+00:00,,,,2022-11-03,499.0
MembershipUpdated,,,14,499.0,USD,2022-12-06 00:00:00+00:00,Silver,,,2022-11-04,499.0
MembershipUpdated,,,147,499.0,USD,2023-02-04 08:00:00+00:00,Gold,,,2022-11-04,499.0
MembershipRenewed,,,147,499.0,USD,2023-02-04 08:00:00+00:00,,,,2022-11-04,499.0
MembershipActivated,,,230,499.0,USD,,,,,2022-11-04,499.0
MembershipCancelled,,,230,499.0,USD,,,,2022-11-05 00:00:00+00:00,2022-11-04,499.0
MembershipValueChanged,,3.0,230,579.0,USD,,,,,2022-11-04,579.0
MembershipChurnUpdated,,,230,579.0,USD,,,2022-11-05 00:00:00+00:00,,2022-11-04,579.0
MembershipEnded,,,230,499.0,USD,,,,,2022-11-04,499.0
MembershipChurnUpdated,,,230,579.0,USD,,,,,2022-11-04,579.0
MembershipUpdated,,,119,499.0,USD,2023-11-04 09:00:00+00:00,Bronze,,,2022-11-04,499.0
MembershipRenewed,,,119,499.0,USD,2023-11-04 09:00:00+00:00,,,,2022-11-04,499.0
MembershipActivated,,,12,499.0,USD,,,,,2022-11-04,499.0
MembershipValueChanged,,3.0,12,499.0,USD,,Bronze,,,2022-11-04,499.0
MembershipCancelled,,,12,499.0,USD,,,,2023-01-15 00:00:00+00:00,2022-11-04,499.0
MembershipValueChanged,,3.0,12,579.0,USD,,,,,2022-11-04,579.0
MembershipChurnUpdated,,,12,579.0,USD,,,2023-01-15 00:00:00+00:00,,2022-11-04,579.0
MembershipUpdated,,,286,499.0,USD,2022-11-06 10:00:00+00:00,Silver,,,2022-11-04,499.0
MembershipValueChanged,,1.0,286,999.0,USD,,,,,2022-11-04,999.0
MembershipUpdated,,,129,499.0,USD,2022-12-04 15:00:00+00:00,Silver,,,2022-11-04,499.0
MembershipRenewed,,,129,499.0,USD,2022-12-04 15:00:00+00:00,,,,2022-11-04,499.0
MembershipUpdated,,,140,499.0,USD,2023-02-05 00:00:00+00:00,Bronze,,,2022-11-05,499.0
MembershipRenewed,,,140,499.0,USD,2023-02-05 00:00:00+00:00,,,,2022-11-05,499.0
MembershipUpdated,,,245,499.0,USD,2023-02-05 11:00:00+00:00,Silver,,,2022-11-05,499.0
MembershipRenewed,,,245,499.0,USD,2023-02-05 11:00:00+00:00,,,,2022-11-05,499.0
MembershipUpdated,,,88,499.0,USD,2023-02-05 19:00:00+00:00,Bronze,,,2022-11-05,499.0
MembershipRenewed,,,88,499.0,USD,2023-02-05 19:00:00+00:00,,,,2022-11-05,499.0
MembershipUpdated,,,275,499.0,USD,2022-12-06 12:00:00+00:00,Bronze,,,2022-11-06,499.0
MembershipRenewed,,,275,499.0,USD,2022-12-06 12:00:00+00:00,,,,2022-11-06,499.0
MembershipUpdated,,,243,499.0,USD,2022-12-06 16:00:00+00:00,Gold,,,2022-11-06,499.0
MembershipRenewed,,,243,499.0,USD,2022-12-06 16:00:00+00:00,,,,2022-11-06,499.0
MembershipUpdated,,,170,499.0,USD,2023-05-17 15:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,84,499.0,USD,2023-01-20 12:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,155,499.0,USD,2023-01-13 18:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,117,499.0,USD,2022-12-01 00:00:00+00:00,Silver,,,2022-11-07,499.0
MembershipUpdated,,,86,499.0,USD,2023-01-23 00:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,214,499.0,USD,2023-02-01 00:00:00+00:00,Gold,,,2022-11-07,499.0
MembershipUpdated,,,227,499.0,USD,2023-01-18 10:00:00+00:00,Silver,,,2022-11-07,499.0
MembershipUpdated,,,248,499.0,USD,2022-11-16 09:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,211,499.0,USD,2022-11-10 13:00:00+00:00,Silver,,,2022-11-07,499.0
MembershipUpdated,,,136,499.0,USD,2022-12-18 14:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,219,499.0,USD,2022-12-23 00:00:00+00:00,Silver,,,2022-11-07,499.0
MembershipUpdated,,,244,499.0,USD,,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,154,499.0,USD,2023-04-01 00:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,165,499.0,USD,2022-12-17 07:00:00+00:00,Silver,,,2022-11-07,499.0
MembershipUpdated,,,23,499.0,USD,2022-11-18 00:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,220,499.0,USD,2023-01-01 00:00:00+00:00,,,,2022-11-07,499.0
MembershipUpdated,,,259,499.0,USD,2022-11-18 11:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,285,499.0,USD,2022-12-01 14:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,199,499.0,USD,2023-06-17 00:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipRenewed,,2.0,239,499.0,USD,2023-01-05 14:00:00+00:00,,,,2022-11-07,499.0
MembershipActivated,,,296,499.0,USD,2023-02-07 12:00:00+00:00,,,,2022-11-07,499.0
MembershipValueChanged,,3.0,296,499.0,USD,,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,19,499.0,USD,2022-11-19 00:00:00+00:00,Bronze,,,2022-11-07,499.0
MembershipUpdated,,,86,499.0,USD,2023-01-23 00:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,155,499.0,USD,2023-01-13 18:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,199,499.0,USD,2023-06-17 00:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,154,499.0,USD,2023-04-01 00:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,227,499.0,USD,2023-01-18 10:00:00+00:00,Silver,,,2022-11-08,499.0
MembershipUpdated,,,136,499.0,USD,2022-12-18 14:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,165,499.0,USD,2022-12-17 07:00:00+00:00,Silver,,,2022-11-08,499.0
MembershipUpdated,,,23,499.0,USD,2022-11-18 00:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,214,499.0,USD,2023-02-01 00:00:00+00:00,Gold,,,2022-11-08,499.0
MembershipUpdated,,,117,499.0,USD,2022-12-01 00:00:00+00:00,Silver,,,2022-11-08,499.0
MembershipUpdated,,,248,499.0,USD,2022-11-16 09:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,285,499.0,USD,2022-12-01 14:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,244,499.0,USD,,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,211,499.0,USD,2022-11-10 13:00:00+00:00,Silver,,,2022-11-08,499.0
MembershipUpdated,,,232,499.0,USD,2022-11-17 00:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,259,499.0,USD,2022-11-18 11:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,84,499.0,USD,2023-01-20 12:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipUpdated,,,219,499.0,USD,2022-12-23 00:00:00+00:00,Silver,,,2022-11-08,499.0
MembershipUpdated,,,220,499.0,USD,2023-01-01 00:00:00+00:00,,,,2022-11-08,499.0
MembershipUpdated,,,261,,USD,2022-12-08 09:00:00+00:00,,,,2022-11-08,
MembershipRenewed,,,261,,USD,2022-12-08 09:00:00+00:00,,,,2022-11-08,
MembershipUpdated,,,265,499.0,USD,2022-12-08 12:00:00+00:00,Bronze,,,2022-11-08,499.0
MembershipRenewed,,,265,499.0,USD,2022-12-08 12:00:00+00:00,,,,2022-11-08,499.0
MembershipUpdated,,,262,499.0,USD,2023-02-09 14:00:00+00:00,Bronze,,,2022-11-09,499.0
MembershipRenewed,,,262,499.0,USD,2023-02-09 14:00:00+00:00,,,,2022-11-09,499.0
MembershipUpdated,,,175,499.0,USD,2022-12-09 17:00:00+00:00,Bronze,,,2022-11-09,499.0
MembershipRenewed,,,175,499.0,USD,2022-12-09 17:00:00+00:00,,,,2022-11-09,499.0
MembershipUpdated,,,235,499.0,USD,2023-02-10 00:00:00+00:00,Bronze,,,2022-11-10,499.0
MembershipRenewed,,,235,499.0,USD,2023-02-10 00:00:00+00:00,,,,2022-11-10,499.0
MembershipUpdated,,,295,499.0,USD,2023-01-31 12:00:00+00:00,Bronze,,,2022-11-10,499.0
MembershipUpdated,,,211,499.0,USD,2023-02-10 13:00:00+00:00,Silver,,,2022-11-10,499.0
MembershipRenewed,,,211,499.0,USD,2023-02-10 13:00:00+00:00,,,,2022-11-10,499.0
MembershipActivated,,,140,499.0,USD,,,,,2022-11-11,499.0
MembershipCancelled,,,140,499.0,USD,,,,2023-02-05 00:00:00+00:00,2022-11-11,499.0
MembershipValueChanged,,3.0,140,579.0,USD,,,,,2022-11-11,579.0
MembershipChurnUpdated,,,140,579.0,USD,,,2023-02-05 00:00:00+00:00,,2022-11-11,579.0
MembershipActivated,,,185,499.0,USD,,,,,2022-11-11,499.0
MembershipCancelled,,,185,499.0,USD,,,,2023-01-19 00:00:00+00:00,2022-11-11,499.0
MembershipValueChanged,,3.0,185,579.0,USD,,,,,2022-11-11,579.0
MembershipChurnUpdated,,,185,579.0,USD,,,2023-01-19 00:00:00+00:00,,2022-11-11,579.0
MembershipUpdated,,,183,499.0,USD,2023-02-12 00:00:00+00:00,Gold,,,2022-11-12,499.0
MembershipRenewed,,,183,499.0,USD,2023-02-12 00:00:00+00:00,,,,2022-11-12,499.0
MembershipUpdated,,,263,499.0,USD,2023-02-12 13:00:00+00:00,Bronze,,,2022-11-12,499.0
MembershipRenewed,,,263,499.0,USD,2023-02-12 13:00:00+00:00,,,,2022-11-12,499.0
MembershipUpdated,,,277,499.0,USD,2022-12-12 15:00:00+00:00,Silver,,,2022-11-12,499.0
MembershipRenewed,,,277,499.0,USD,2022-12-12 15:00:00+00:00,,,,2022-11-12,499.0
MembershipActivated,,,286,499.0,USD,2023-02-14 10:00:00+00:00,,,,2022-11-14,499.0
MembershipValueChanged,,3.0,286,999.0,USD,,Silver,,,2022-11-14,999.0
MembershipUpsellUpdated,2022-11-14 10:49:10+00:00,,286,5700.0,USD,,,,,2022-11-14,5700.0
MembershipActivated,,,254,499.0,USD,2022-12-14 12:00:00+00:00,,,,2022-11-14,499.0
MembershipUpdated,,,247,499.0,USD,2023-02-14 14:00:00+00:00,Bronze,,,2022-11-14,499.0
MembershipRenewed,,,247,499.0,USD,2023-02-14 14:00:00+00:00,,,,2022-11-14,499.0
MembershipUpdated,,,287,499.0,USD,2022-12-14 18:00:00+00:00,Bronze,,,2022-11-14,499.0
MembershipRenewed,,,287,499.0,USD,2022-12-14 18:00:00+00:00,,,,2022-11-14,499.0
MembershipUpdated,,,172,499.0,DKK,2022-12-01 13:00:00+00:00,Bronze,,,2022-11-15,74.85
MembershipUpdated,,,294,499.0,USD,2023-01-24 18:00:00+00:00,Bronze,,,2022-11-15,499.0
MembershipUpdated,,,287,499.0,USD,2022-12-14 18:00:00+00:00,Bronze,,,2022-11-15,499.0
MembershipUpdated,,,278,499.0,USD,2023-01-20 19:00:00+00:00,Bronze,,,2022-11-15,499.0
MembershipUpdated,,,119,499.0,USD,2023-11-04 09:00:00+00:00,Bronze,,,2022-11-15,499.0
MembershipUpdated,,,286,499.0,USD,2023-02-14 10:00:00+00:00,Silver,,,2022-11-15,499.0
MembershipUpdated,,,248,499.0,USD,2023-02-16 09:00:00+00:00,Bronze,,,2022-11-16,499.0
MembershipRenewed,,,248,499.0,USD,2023-02-16 09:00:00+00:00,,,,2022-11-16,499.0
MembershipUpdated,,,262,499.0,USD,2023-08-01 00:00:00+00:00,Bronze,,,2022-11-16,499.0
MembershipUpdated,,,262,499.0,USD,2023-08-01 00:00:00+00:00,Bronze,,,2022-11-16,499.0
MembershipUpsellUpdated,2022-11-16 13:04:42+00:00,,262,8091.0,USD,,,,,2022-11-16,8091.0
MembershipUpdated,,,151,499.0,USD,2023-02-17 00:00:00+00:00,Bronze,,,2022-11-17,499.0
MembershipRenewed,,,151,499.0,USD,2023-02-17 00:00:00+00:00,,,,2022-11-17,499.0
MembershipUpdated,,,208,499.0,USD,2022-12-17 00:00:00+00:00,Silver,,,2022-11-17,499.0
MembershipRenewed,,,208,499.0,USD,2022-12-17 00:00:00+00:00,,,,2022-11-17,499.0
MembershipUpdated,,,232,499.0,USD,2023-02-17 00:00:00+00:00,Bronze,,,2022-11-17,499.0
MembershipRenewed,,,232,499.0,USD,2023-02-17 00:00:00+00:00,,,,2022-11-17,499.0
MembershipUpdated,,,260,499.0,USD,2022-12-01 00:00:00+00:00,Bronze,,,2022-11-17,499.0
MembershipUpdated,,,259,499.0,USD,2022-11-18 11:00:00+00:00,Bronze,,,2022-11-17,499.0
MembershipUpdated,,,233,499.0,USD,2023-02-17 17:00:00+00:00,Bronze,,,2022-11-17,499.0
MembershipRenewed,,,233,499.0,USD,2023-02-17 17:00:00+00:00,,,,2022-11-17,499.0
MembershipUpdated,,,23,499.0,USD,2023-02-18 00:00:00+00:00,Bronze,,,2022-11-18,499.0
MembershipRenewed,,,23,499.0,USD,2023-02-18 00:00:00+00:00,,,,2022-11-18,499.0
MembershipUpdated,,,259,499.0,USD,2023-02-18 11:00:00+00:00,Bronze,,,2022-11-18,499.0
MembershipRenewed,,,259,499.0,USD,2023-02-18 11:00:00+00:00,,,,2022-11-18,499.0
MembershipUpdated,,,19,499.0,USD,2023-02-19 00:00:00+00:00,Bronze,,,2022-11-19,499.0
MembershipRenewed,,,19,499.0,USD,2023-02-19 00:00:00+00:00,,,,2022-11-19,499.0
MembershipUpdated,,,6,499.0,USD,2023-05-01 00:00:00+00:00,Silver,,,2022-11-21,499.0
MembershipUpdated,,,25,499.0,USD,2022-12-01 00:00:00+00:00,Bronze,,,2022-11-21,499.0
MembershipUpdated,,,88,499.0,USD,2023-02-05 19:00:00+00:00,Bronze,,,2022-11-21,499.0
MembershipUpdated,,,97,499.0,USD,2022-12-15 11:00:00+00:00,Silver,,,2022-11-21,499.0
MembershipUpdated,,,109,499.0,USD,2022-12-01 00:00:00+00:00,Bronze,,,2022-11-21,499.0
MembershipUpdated,,,110,499.0,DKK,2023-02-01 00:00:00+00:00,Bronze,,,2022-11-21,74.85
MembershipUpdated,,,171,499.0,USD,2023-01-01 00:00:00+00:00,,,,2022-11-21,499.0
MembershipUpdated,,,177,499.0,USD,2022-12-18 10:00:00+00:00,Bronze,,,2022-11-21,499.0
MembershipUpdated,,,243,499.0,USD,2022-12-06 16:00:00+00:00,Gold,,,2022-11-21,499.0
MembershipUpdated,,,258,499.0,USD,2023-01-07 00:00:00+00:00,Bronze,,,2022-11-21,499.0
MembershipUpdated,,,264,499.0,USD,2022-11-24 09:00:00+00:00,Bronze,,,2022-11-21,499.0
MembershipUpdated,,,272,499.0,USD,2022-12-01 00:00:00+00:00,,,,2022-11-21,499.0
MembershipUpdated,,,277,499.0,USD,2022-12-12 15:00:00+00:00,Silver,,,2022-11-21,499.0
MembershipUpdated,,,138,499.0,USD,2022-11-22 12:00:00+00:00,Bronze,,,2022-11-21,499.0
MembershipValueChanged,,1.0,138,499.0,USD,,,,,2022-11-21,499.0
MembershipEnded,,,85,499.0,USD,,,,,2022-11-22,499.0
MembershipUpdated,,,138,499.0,USD,2022-12-22 12:00:00+00:00,Bronze,,,2022-11-22,499.0
MembershipRenewed,,,138,499.0,USD,2022-12-22 12:00:00+00:00,,,,2022-11-22,499.0
MembershipChurnUpdated,,,138,499.0,USD,,,2022-11-22 12:00:22+00:00,,2022-11-22,499.0
MembershipUpdated,,,101,499.0,USD,2023-02-22 21:00:00+00:00,Bronze,,,2022-11-22,499.0
MembershipRenewed,,,101,499.0,USD,2023-02-22 21:00:00+00:00,,,,2022-11-22,499.0
MembershipUpdated,,,212,499.0,USD,2023-02-23 00:00:00+00:00,Silver,,,2022-11-23,499.0
MembershipRenewed,,,212,499.0,USD,2023-02-23 00:00:00+00:00,,,,2022-11-23,499.0
MembershipActivated,,,297,499.0,USD,2023-02-23 08:00:00+00:00,,,,2022-11-23,499.0
MembershipValueChanged,,3.0,297,499.0,USD,,Bronze,,,2022-11-23,499.0
MembershipActivated,,,298,499.0,USD,2023-02-23 19:00:00+00:00,,,,2022-11-23,499.0
MembershipValueChanged,,3.0,298,499.0,USD,,Bronze,,,2022-11-23,499.0
MembershipEnded,,,213,499.0,USD,,,,,2022-11-24,499.0
MembershipUpdated,,,264,499.0,USD,2022-12-24 09:00:00+00:00,Bronze,,,2022-11-24,499.0
MembershipRenewed,,,264,499.0,USD,2022-12-24 09:00:00+00:00,,,,2022-11-24,499.0
MembershipActivated,,,299,499.0,USD,2023-02-24 12:00:00+00:00,,,,2022-11-24,499.0
MembershipValueChanged,,3.0,299,499.0,USD,,Bronze,,,2022-11-24,499.0
MembershipUpdated,,,192,499.0,USD,2023-02-24 13:00:00+00:00,Silver,,,2022-11-24,499.0
MembershipRenewed,,,192,499.0,USD,2023-02-24 13:00:00+00:00,,,,2022-11-24,499.0
MembershipUpdated,,,283,499.0,USD,2022-11-25 13:00:00+00:00,Bronze,,,2022-11-24,499.0
MembershipValueChanged,,3.0,283,499.0,USD,,,,,2022-11-24,499.0
MembershipUpdated,,,281,499.0,USD,2023-02-24 18:00:00+00:00,Bronze,,,2022-11-24,499.0
MembershipRenewed,,,281,499.0,USD,2023-02-24 18:00:00+00:00,,,,2022-11-24,499.0
MembershipUpdated,,,282,499.0,USD,2023-02-24 18:00:00+00:00,Bronze,,,2022-11-24,499.0
MembershipRenewed,,,282,499.0,USD,2023-02-24 18:00:00+00:00,,,,2022-11-24,499.0
MembershipActivated,,,222,499.0,USD,,,,,2022-11-25,499.0
MembershipCancelled,,,222,499.0,USD,,,,2023-01-13 00:00:00+00:00,2022-11-25,499.0
MembershipValueChanged,,3.0,222,579.0,USD,,,,,2022-11-25,579.0
MembershipChurnUpdated,,,222,579.0,USD,,,2023-01-13 00:00:00+00:00,,2022-11-25,579.0
MembershipUpdated,,,207,499.0,USD,2023-02-25 13:00:00+00:00,Bronze,,,2022-11-25,499.0
MembershipRenewed,,,207,499.0,USD,2023-02-25 13:00:00+00:00,,,,2022-11-25,499.0
MembershipUpdated,,,283,499.0,USD,2023-02-25 13:00:00+00:00,Bronze,,,2022-11-25,499.0
MembershipRenewed,,,283,499.0,USD,2023-02-25 13:00:00+00:00,,,,2022-11-25,499.0
MembershipUpsellUpdated,2022-11-25 13:00:20+00:00,,283,2697.0,USD,,,,,2022-11-25,2697.0
MembershipEnded,,,234,499.0,USD,,,,,2022-11-26,499.0
MembershipUpdated,,,152,499.0,USD,2023-02-26 09:00:00+00:00,Bronze,,,2022-11-26,499.0
MembershipRenewed,,,152,499.0,USD,2023-02-26 09:00:00+00:00,,,,2022-11-26,499.0
MembershipUpdated,,,222,499.0,USD,,Bronze,,,2022-11-28,499.0
MembershipUpdated,,,280,499.0,USD,2022-12-29 05:00:00+00:00,Bronze,,,2022-11-29,499.0
MembershipRenewed,,,280,499.0,USD,2022-12-29 05:00:00+00:00,,,,2022-11-29,499.0
MembershipRenewed,,1.0,239,499.0,USD,2023-01-05 14:00:00+00:00,,,,2022-11-29,499.0
MembershipUpdated,,,299,499.0,USD,2023-02-24 12:00:00+00:00,Bronze,,,2022-11-30,499.0
MembershipUpdated,,,274,499.0,USD,2023-01-04 09:00:00+00:00,Bronze,,,2022-11-30,499.0
MembershipUpdated,,,171,499.0,USD,2023-01-01 00:00:00+00:00,Gold,,,2022-11-30,499.0
MembershipUpdated,,,250,499.0,USD,2022-12-01 00:00:00+00:00,Bronze,,,2022-11-30,499.0
MembershipValueChanged,,3.0,250,499.0,USD,,,,,2022-11-30,499.0
MembershipUpdated,,,117,499.0,USD,2022-12-01 00:00:00+00:00,Gold,,,2022-11-30,499.0
MembershipValueChanged,,3.0,117,2999.0,USD,,,,,2022-11-30,2999.0
MembershipUpdated,,,272,499.0,USD,2022-12-01 00:00:00+00:00,,,,2022-11-30,499.0
MembershipUpdated,,,109,499.0,USD,2023-03-01 00:00:00+00:00,Bronze,,,2022-12-01,499.0
MembershipRenewed,,,109,499.0,USD,2023-03-01 00:00:00+00:00,,,,2022-12-01,499.0
MembershipUpdated,,,112,499.0,DKK,2023-03-01 00:00:00+00:00,Gold,,,2022-12-01,74.85
MembershipRenewed,,,112,499.0,DKK,2023-03-01 00:00:00+00:00,,,,2022-12-01,74.85
MembershipUpdated,,,117,499.0,USD,2023-03-01 00:00:00+00:00,Gold,,,2022-12-01,499.0
