event_name,upsell_date,new_renewal_cycle,membership_id,membership_amount,currency,renews_at,new_plan,churn_date,cancellation_date,log_creation_time
MembershipValueChanged,,1,291,499,USD,,Bronze,,,"September 29, 2022"
MembershipEnded,,,82,499,USD,,,,,"September 30, 2022"
MembershipUpdated,,,172,499,DKK,2022-10-01T13:00:00+0000,Bronze,,,"September 30, 2022"
MembershipActivated,,,254,499,USD,2022-10-30T08:00:00+0000,,,,"September 30, 2022"
MembershipChurnUpdated,,,288,499,USD,,,2022-09-30T09:14:41+0000,,"September 30, 2022"
MembershipUpdated,,,202,499,USD,2022-12-30T11:00:00+0000,Bronze,,,"September 30, 2022"
MembershipRenewed,,,202,499,USD,2022-12-30T11:00:00+0000,,,,"September 30, 2022"
MembershipUpdated,,,291,499,USD,2022-10-29T15:00:00+0000,Bronze,,,"September 30, 2022"
MembershipUpdated,,,273,499,USD,2022-12-30T15:00:00+0000,Bronze,,,"September 30, 2022"
MembershipRenewed,,,273,499,USD,2022-12-30T15:00:00+0000,,,,"September 30, 2022"
MembershipUpdated,,,120,499,USD,2023-01-01T00:00:00+0000,Bronze,,,"October 1, 2022"
MembershipRenewed,,,120,499,USD,2023-01-01T00:00:00+0000,,,,"October 1, 2022"
MembershipUpdated,,,154,499,USD,2023-04-01T00:00:00+0000,Bronze,,,"October 1, 2022"
MembershipRenewed,,,154,499,USD,2023-04-01T00:00:00+0000,,,,"October 1, 2022"
MembershipChurnUpdated,,,120,2697,USD,,,2022-10-01T00:00:14+0000,,"October 1, 2022"
MembershipUpdated,,,171,499,USD,2023-01-01T00:00:00+0000,,,,"October 1, 2022"
MembershipRenewed,,,171,499,USD,2023-01-01T00:00:00+0000,,,,"October 1, 2022"
MembershipActivated,,,225,499,USD,2023-10-01T00:00:00+0000,,,,"October 1, 2022"
MembershipRenewed,,,225,499,USD,2023-10-01T00:00:00+0000,,,,"October 1, 2022"
MembershipUpdated,,,260,499,USD,2022-11-01T00:00:00+0000,Bronze,,,"October 1, 2022"
MembershipRenewed,,,260,499,USD,2022-11-01T00:00:00+0000,,,,"October 1, 2022"
MembershipUpdated,,,172,499,DKK,2022-11-01T13:00:00+0000,Bronze,,,"October 1, 2022"
MembershipRenewed,,,172,499,DKK,2022-11-01T13:00:00+0000,,,,"October 1, 2022"
MembershipUpdated,,,237,499,USD,2022-11-02T00:00:00+0000,Bronze,,,"October 2, 2022"
MembershipRenewed,,,237,499,USD,2022-11-02T00:00:00+0000,,,,"October 2, 2022"
MembershipUpdated,,,174,499,USD,2023-01-03T00:00:00+0000,Silver,,,"October 3, 2022"
MembershipRenewed,,,174,499,USD,2023-01-03T00:00:00+0000,,,,"October 3, 2022"
MembershipUpsellUpdated,2022-10-03T00:00:12+0000,,174,5700,USD,,,,,"October 3, 2022"
MembershipUpdated,,,188,499,USD,2022-11-03T18:00:00+0000,Silver,,,"October 3, 2022"
MembershipRenewed,,,188,499,USD,2022-11-03T18:00:00+0000,,,,"October 3, 2022"
MembershipUpdated,,,158,499,USD,2023-04-04T00:00:00+0000,Bronze,,,"October 4, 2022"
MembershipRenewed,,,158,499,USD,2023-04-04T00:00:00+0000,,,,"October 4, 2022"
MembershipEnded,,,77,499,USD,,,,,"October 4, 2022"
MembershipUpdated,,,291,499,USD,2022-10-29T15:00:00+0000,Bronze,,,"October 4, 2022"
MembershipUpdated,,,274,499,USD,2023-01-04T09:00:00+0000,Bronze,,,"October 4, 2022"
MembershipRenewed,,,274,499,USD,2023-01-04T09:00:00+0000,,,,"October 4, 2022"
MembershipActivated,,,273,499,USD,null,,,,"October 4, 2022"
MembershipCancelled,,,273,499,USD,,,,2022-12-30T15:00:00+0000,"October 4, 2022"
MembershipValueChanged,,3,273,579,USD,,,,,"October 4, 2022"
MembershipChurnUpdated,,,273,579,USD,,,2022-12-30T15:00:00+0000,,"October 4, 2022"
MembershipUpdated,,,113,499,USD,2023-03-03T15:00:00+0000,Gold,,,"October 4, 2022"
MembershipValueChanged,,12,113,7000,USD,,,,,"October 4, 2022"
MembershipUpdated,,,129,499,USD,2022-11-04T15:00:00+0000,Silver,,,"October 4, 2022"
MembershipRenewed,,,129,499,USD,2022-11-04T15:00:00+0000,,,,"October 4, 2022"
MembershipUpdated,,,238,499,USD,2023-01-05T00:00:00+0000,Silver,,,"October 5, 2022"
MembershipRenewed,,,238,499,USD,2023-01-05T00:00:00+0000,,,,"October 5, 2022"
MembershipUpsellUpdated,2022-10-05T00:00:11+0000,,238,5700,USD,,,,,"October 5, 2022"
MembershipEnded,,,273,499,USD,,,,,"October 5, 2022"
MembershipChurnUpdated,,,273,579,USD,,,null,,"October 5, 2022"
MembershipUpdated,,,256,499,USD,2023-04-05T06:00:00+0000,Bronze,,,"October 5, 2022"
MembershipRenewed,,,256,499,USD,2023-04-05T06:00:00+0000,,,,"October 5, 2022"
MembershipUpdated,,,272,499,USD,2022-12-01T00:00:00+0000,,,,"October 5, 2022"
MembershipActivated,,,292,499,USD,2023-10-05T10:00:00+0000,,,,"October 5, 2022"
MembershipValueChanged,,12,292,2999,USD,,Gold,,,"October 5, 2022"
MembershipActivated,,,184,499,DKK,null,,,,"October 5, 2022"
MembershipValueChanged,,3,184,12350,DKK,,Silver,,,"October 5, 2022"
MembershipCancelled,,,184,499,DKK,,,,2022-10-31T00:00:00+0000,"October 5, 2022"
MembershipValueChanged,,3,184,579,DKK,,,,,"October 5, 2022"
MembershipChurnUpdated,,,184,579,DKK,,,2022-10-31T00:00:00+0000,,"October 5, 2022"
MembershipUpdated,,,257,499,USD,2023-01-05T13:00:00+0000,Bronze,,,"October 5, 2022"
MembershipRenewed,,,257,499,USD,2023-01-05T13:00:00+0000,,,,"October 5, 2022"
MembershipUpsellUpdated,2022-10-05T13:00:11+0000,,257,2697,USD,,,,,"October 5, 2022"
MembershipUpdated,,,199,499,USD,2023-06-17T00:00:00+0000,Bronze,,,"October 5, 2022"
MembershipUpdated,,,172,499,DKK,2022-11-01T13:00:00+0000,Bronze,,,"October 5, 2022"
MembershipUpdated,,,15,499,USD,2022-12-25T07:00:00+0000,Silver,,,"October 5, 2022"
MembershipUpdated,,,287,499,USD,2022-10-14T18:00:00+0000,Bronze,,,"October 5, 2022"
MembershipUpdated,,,281,499,USD,2022-11-24T18:00:00+0000,Bronze,,,"October 5, 2022"
MembershipUpdated,,,119,499,USD,2022-11-04T09:00:00+0000,Bronze,,,"October 5, 2022"
MembershipUpdated,,,286,499,USD,2022-10-06T06:00:00+0000,Bronze,,,"October 5, 2022"
MembershipUpdated,,,239,499,USD,2023-01-05T14:00:00+0000,Bronze,,,"October 5, 2022"
MembershipRenewed,,,239,499,USD,2023-01-05T14:00:00+0000,,,,"October 5, 2022"
MembershipUpdated,,,211,499,USD,2022-11-10T13:00:00+0000,Silver,,,"October 5, 2022"
MembershipRenewed,,1,211,499,USD,2022-11-10T13:00:00+0000,,,,"October 5, 2022"
MembershipActivated,,,286,499,USD,2022-11-06T10:00:00+0000,,,,"October 6, 2022"
MembershipUpdated,,,275,499,USD,2022-11-06T12:00:00+0000,Bronze,,,"October 6, 2022"
MembershipRenewed,,,275,499,USD,2022-11-06T12:00:00+0000,,,,"October 6, 2022"
MembershipUpdated,,,276,499,USD,2023-01-06T13:00:00+0000,Bronze,,,"October 6, 2022"
MembershipRenewed,,,276,499,USD,2023-01-06T13:00:00+0000,,,,"October 6, 2022"
MembershipActivated,,,243,499,USD,2022-11-06T16:00:00+0000,,,,"October 6, 2022"
MembershipValueChanged,,1,243,2999,USD,,Gold,,,"October 6, 2022"
MembershipChurnUpdated,,,243,2999,USD,,,2022-10-06T16:59:58+0000,,"October 6, 2022"
MembershipUpdated,,,258,499,USD,2023-01-07T00:00:00+0000,Bronze,,,"October 7, 2022"
MembershipRenewed,,,258,499,USD,2023-01-07T00:00:00+0000,,,,"October 7, 2022"
MembershipEnded,,,149,499,USD,,,,,"October 7, 2022"
MembershipUpdated,,,286,499,USD,2022-11-06T10:00:00+0000,Bronze,,,"October 7, 2022"
MembershipUpdated,,,223,,USD,2023-10-07T06:00:00+0000,,,,"October 7, 2022"
MembershipRenewed,,,223,,USD,2023-10-07T06:00:00+0000,,,,"October 7, 2022"
MembershipUpdated,,,25,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"October 7, 2022"
MembershipUpdated,,,113,499,USD,2023-03-03T15:00:00+0000,Gold,,,"October 7, 2022"
MembershipUpdated,,,261,,USD,2022-11-08T09:00:00+0000,,,,"October 8, 2022"
MembershipRenewed,,,261,,USD,2022-11-08T09:00:00+0000,,,,"October 8, 2022"
MembershipUpdated,,,224,499,USD,2023-10-08T10:00:00+0000,Bronze,,,"October 8, 2022"
MembershipRenewed,,,224,499,USD,2023-10-08T10:00:00+0000,,,,"October 8, 2022"
MembershipUpsellUpdated,2022-10-08T10:00:11+0000,,224,10788,USD,,,,,"October 8, 2022"
MembershipRenewed,,,287,499,USD,2022-10-14T18:00:00+0000,,,,"October 8, 2022"
MembershipActivated,,,265,499,USD,2022-11-08T12:00:00+0000,,,,"October 8, 2022"
MembershipUpdated,,,175,499,USD,2022-11-09T17:00:00+0000,Bronze,,,"October 9, 2022"
MembershipRenewed,,,175,499,USD,2022-11-09T17:00:00+0000,,,,"October 9, 2022"
MembershipUpdated,,,88,499,USD,2022-11-05T19:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,277,499,USD,2022-10-12T15:00:00+0000,Silver,,,"October 10, 2022"
MembershipUpdated,,,243,499,USD,2022-11-06T16:00:00+0000,Gold,,,"October 10, 2022"
MembershipUpdated,,,25,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,6,499,USD,2022-11-01T00:00:00+0000,Silver,,,"October 10, 2022"
MembershipUpdated,,,264,499,USD,2022-10-24T09:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,110,499,DKK,2022-11-01T00:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,272,499,USD,2022-12-01T00:00:00+0000,,,,"October 10, 2022"
MembershipUpdated,,,140,499,USD,2022-11-05T00:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,185,499,USD,2022-10-19T00:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,225,499,USD,2023-10-01T00:00:00+0000,Silver,,,"October 10, 2022"
MembershipUpdated,,,97,499,USD,2022-12-15T11:00:00+0000,Silver,,,"October 10, 2022"
MembershipUpdated,,,213,499,USD,2022-11-24T12:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,109,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,171,499,USD,2023-01-01T00:00:00+0000,,,,"October 10, 2022"
MembershipUpdated,,,177,499,USD,2022-12-18T10:00:00+0000,Bronze,,,"October 10, 2022"
MembershipUpdated,,,258,499,USD,2023-01-07T00:00:00+0000,Bronze,,,"October 10, 2022"
MembershipRenewed,,,111,499,DKK,2022-11-01T00:00:00+0000,,,,"October 10, 2022"
MembershipActivated,,,293,499,USD,2023-01-10T11:00:00+0000,,,,"October 10, 2022"
MembershipValueChanged,,3,293,999,USD,,Silver,,,"October 10, 2022"
MembershipUpdated,,,253,499,USD,2022-12-11T00:00:00+0000,Bronze,,,"October 11, 2022"
MembershipRenewed,,,253,499,USD,2022-12-11T00:00:00+0000,,,,"October 11, 2022"
MembershipUpdated,,,25,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"October 11, 2022"
MembershipUpdated,,,286,499,USD,2022-11-06T10:00:00+0000,Bronze,,,"October 11, 2022"
MembershipUpdated,,,240,499,USD,2023-01-11T10:00:00+0000,Gold,,,"October 11, 2022"
MembershipRenewed,,,240,499,USD,2023-01-11T10:00:00+0000,,,,"October 11, 2022"
MembershipUpdated,,,286,499,USD,2022-11-06T10:00:00+0000,Bronze,,,"October 12, 2022"
MembershipUpdated,,,277,499,USD,2022-11-12T15:00:00+0000,Silver,,,"October 12, 2022"
MembershipRenewed,,,277,499,USD,2022-11-12T15:00:00+0000,,,,"October 12, 2022"
MembershipUpdated,,,293,499,USD,2023-01-10T11:00:00+0000,Silver,,,"October 12, 2022"
MembershipUpdated,,,222,499,USD,2023-01-13T00:00:00+0000,Bronze,,,"October 13, 2022"
MembershipRenewed,,,222,499,USD,2023-01-13T00:00:00+0000,,,,"October 13, 2022"
MembershipActivated,,,225,499,USD,null,,,,"October 13, 2022"
MembershipCancelled,,,225,499,USD,,,,2023-10-01T00:00:00+0000,"October 13, 2022"
MembershipValueChanged,,12,225,579,USD,,,,,"October 13, 2022"
MembershipChurnUpdated,,,225,579,USD,,,2023-10-01T00:00:00+0000,,"October 13, 2022"
MembershipEnded,,,225,499,USD,,,,,"October 13, 2022"
MembershipChurnUpdated,,,225,579,USD,,,null,,"October 13, 2022"
MembershipActivated,,,213,499,USD,null,,,,"October 13, 2022"
MembershipCancelled,,,213,499,USD,,,,2022-11-24T00:00:00+0000,"October 13, 2022"
MembershipValueChanged,,3,213,579,USD,,,,,"October 13, 2022"
MembershipChurnUpdated,,,213,579,USD,,,2022-11-24T00:00:00+0000,,"October 13, 2022"
MembershipActivated,,,270,499,USD,null,,,,"October 13, 2022"
MembershipCancelled,,,270,499,USD,,,,2022-12-22T00:00:00+0000,"October 13, 2022"
MembershipValueChanged,,3,270,579,USD,,,,,"October 13, 2022"
MembershipChurnUpdated,,,270,579,USD,,,2022-12-22T00:00:00+0000,,"October 13, 2022"
MembershipUpdated,,,111,499,DKK,2022-11-01T00:00:00+0000,Gold,,,"October 13, 2022"
MembershipUpdated,,,155,499,USD,2023-01-13T18:00:00+0000,Bronze,,,"October 13, 2022"
MembershipRenewed,,,155,499,USD,2023-01-13T18:00:00+0000,,,,"October 13, 2022"
MembershipUpdated,,,201,499,USD,2023-01-14T00:00:00+0000,Bronze,,,"October 14, 2022"
MembershipRenewed,,,201,499,USD,2023-01-14T00:00:00+0000,,,,"October 14, 2022"
MembershipUpdated,,,293,499,USD,2023-01-10T11:00:00+0000,Silver,,,"October 14, 2022"
MembershipUpdated,,,287,499,USD,2022-11-14T18:00:00+0000,Bronze,,,"October 14, 2022"
MembershipRenewed,,,287,499,USD,2022-11-14T18:00:00+0000,,,,"October 14, 2022"
MembershipUpdated,,,7,499,USD,2023-01-15T00:00:00+0000,Bronze,,,"October 15, 2022"
MembershipRenewed,,,7,499,USD,2023-01-15T00:00:00+0000,,,,"October 15, 2022"
MembershipUpdated,,,12,499,USD,2023-01-15T00:00:00+0000,Bronze,,,"October 15, 2022"
MembershipRenewed,,,12,499,USD,2023-01-15T00:00:00+0000,,,,"October 15, 2022"
MembershipUpdated,,,199,499,USD,2023-06-17T00:00:00+0000,Bronze,,,"October 15, 2022"
MembershipUpdated,,,208,499,USD,2022-11-17T00:00:00+0000,Silver,,,"October 17, 2022"
MembershipRenewed,,,208,499,USD,2022-11-17T00:00:00+0000,,,,"October 17, 2022"
MembershipUpdated,,,227,499,USD,2023-01-18T10:00:00+0000,Silver,,,"October 18, 2022"
MembershipRenewed,,,227,499,USD,2023-01-18T10:00:00+0000,,,,"October 18, 2022"
MembershipUpdated,,,228,499,USD,2023-01-18T19:00:00+0000,Bronze,,,"October 18, 2022"
MembershipRenewed,,,228,499,USD,2023-01-18T19:00:00+0000,,,,"October 18, 2022"
MembershipUpdated,,,185,499,USD,2023-01-19T00:00:00+0000,Bronze,,,"October 19, 2022"
MembershipRenewed,,,185,499,USD,2023-01-19T00:00:00+0000,,,,"October 19, 2022"
MembershipCancelled,,,190,499,USD,,,,2022-10-19T00:00:00+0000,"October 19, 2022"
MembershipValueChanged,,12,190,579,USD,,,,,"October 19, 2022"
MembershipChurnUpdated,,,190,579,USD,,,2022-10-19T00:00:00+0000,,"October 19, 2022"
MembershipEnded,,,190,499,USD,,,,,"October 19, 2022"
MembershipUpdated,,,96,499,USD,2022-10-20T09:00:00+0000,Bronze,,,"October 19, 2022"
MembershipValueChanged,,3,96,499,USD,,,,,"October 19, 2022"
MembershipUpdated,,,291,499,USD,2022-10-29T15:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,96,499,USD,2022-10-20T09:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,96,499,USD,2023-01-20T09:00:00+0000,Bronze,,,"October 20, 2022"
MembershipRenewed,,,96,499,USD,2023-01-20T09:00:00+0000,,,,"October 20, 2022"
MembershipChurnUpdated,,,96,2697,USD,,,2022-10-20T09:00:21+0000,,"October 20, 2022"
MembershipUpdated,,,84,499,USD,2023-01-20T12:00:00+0000,Bronze,,,"October 20, 2022"
MembershipRenewed,,,84,499,USD,2023-01-20T12:00:00+0000,,,,"October 20, 2022"
MembershipUpdated,,,147,499,USD,2022-11-04T08:00:00+0000,Gold,,,"October 20, 2022"
MembershipUpdated,,,159,499,USD,2023-01-01T00:00:00+0000,Gold,,,"October 20, 2022"
MembershipUpdated,,,175,499,USD,2022-11-09T17:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,152,499,USD,2022-11-26T09:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,230,499,USD,2022-11-05T11:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,161,499,DKK,2022-10-25T09:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,108,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,158,499,USD,2023-04-04T00:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,254,499,USD,2022-10-30T08:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,253,499,USD,2022-12-11T00:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,241,499,USD,null,Bronze,,,"October 20, 2022"
MembershipUpdated,,,260,499,USD,2022-11-01T00:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,290,499,USD,2023-09-29T11:00:00+0000,Silver,,,"October 20, 2022"
MembershipUpdated,,,201,499,USD,2023-01-14T00:00:00+0000,Bronze,,,"October 20, 2022"
MembershipUpdated,,,271,499,USD,2022-12-27T09:00:00+0000,Gold,,,"October 20, 2022"
MembershipUpdated,,,245,499,USD,2022-11-05T11:00:00+0000,Silver,,,"October 20, 2022"
MembershipRenewed,,,111,499,DKK,2022-11-01T00:00:00+0000,,,,"October 20, 2022"
MembershipUpdated,,,278,499,USD,2023-01-20T19:00:00+0000,Bronze,,,"October 20, 2022"
MembershipRenewed,,,278,499,USD,2023-01-20T19:00:00+0000,,,,"October 20, 2022"
MembershipUpdated,,,247,499,USD,2022-11-14T14:00:00+0000,Bronze,,,"October 21, 2022"
MembershipUpdated,,,209,499,USD,2022-11-01T00:00:00+0000,Bronze,,,"October 21, 2022"
MembershipUpdated,,,213,499,USD,null,Bronze,,,"October 21, 2022"
MembershipUpdated,,,277,499,USD,2022-11-12T15:00:00+0000,Silver,,,"October 21, 2022"
MembershipUpdated,,,185,499,USD,2023-01-19T00:00:00+0000,Bronze,,,"October 21, 2022"
MembershipUpdated,,,279,499,USD,2023-01-21T21:00:00+0000,Bronze,,,"October 21, 2022"
MembershipRenewed,,,279,499,USD,2023-01-21T21:00:00+0000,,,,"October 21, 2022"
MembershipUpdated,,,138,499,USD,2022-11-22T12:00:00+0000,Silver,,,"October 22, 2022"
MembershipRenewed,,,138,499,USD,2022-11-22T12:00:00+0000,,,,"October 22, 2022"
MembershipUpdated,,,86,499,USD,2023-01-23T00:00:00+0000,Bronze,,,"October 23, 2022"
MembershipRenewed,,,86,499,USD,2023-01-23T00:00:00+0000,,,,"October 23, 2022"
MembershipUpdated,,,105,499,USD,2023-01-23T00:00:00+0000,Bronze,,,"October 23, 2022"
MembershipRenewed,,,105,499,USD,2023-01-23T00:00:00+0000,,,,"October 23, 2022"
MembershipUpdated,,,242,499,USD,2023-01-24T00:00:00+0000,Bronze,,,"October 24, 2022"
MembershipRenewed,,,242,499,USD,2023-01-24T00:00:00+0000,,,,"October 24, 2022"
MembershipUpdated,,,291,499,USD,2022-10-29T15:00:00+0000,Bronze,,,"October 24, 2022"
MembershipRenewed,,,264,499,USD,2022-11-24T09:00:00+0000,,,,"October 24, 2022"
MembershipRenewed,,,88,499,USD,2022-11-05T19:00:00+0000,,,,"October 24, 2022"
MembershipActivated,,,294,499,USD,2023-01-24T18:00:00+0000,,,,"October 24, 2022"
MembershipValueChanged,,3,294,499,USD,,Bronze,,,"October 24, 2022"
MembershipUpdated,,,286,499,USD,2022-11-06T10:00:00+0000,Bronze,,,"October 25, 2022"
MembershipRenewed,,1,286,499,USD,2022-11-06T10:00:00+0000,,,,"October 25, 2022"
MembershipUpdated,,,161,499,DKK,2023-01-25T09:00:00+0000,Bronze,,,"October 25, 2022"
MembershipRenewed,,,161,499,DKK,2023-01-25T09:00:00+0000,,,,"October 25, 2022"
MembershipActivated,,,234,499,USD,null,,,,"October 26, 2022"
MembershipCancelled,,,234,499,USD,,,,2022-11-26T00:00:00+0000,"October 26, 2022"
MembershipValueChanged,,3,234,579,USD,,,,,"October 26, 2022"
MembershipChurnUpdated,,,234,579,USD,,,2022-11-26T00:00:00+0000,,"October 26, 2022"
MembershipActivated,,,244,499,USD,null,,,,"October 26, 2022"
MembershipCancelled,,,244,499,USD,,,,2023-02-01T00:00:00+0000,"October 26, 2022"
MembershipValueChanged,,3,244,579,USD,,,,,"October 26, 2022"
MembershipChurnUpdated,,,244,579,USD,,,2023-02-01T00:00:00+0000,,"October 26, 2022"
MembershipEnded,,,241,499,USD,,,,,"October 27, 2022"
MembershipRenewed,,1,88,499,USD,2022-11-05T19:00:00+0000,,,,"October 27, 2022"
MembershipUpdated,,,240,499,USD,2023-01-11T10:00:00+0000,Gold,,,"October 28, 2022"
MembershipUpdated,,,183,499,USD,2022-11-12T00:00:00+0000,Gold,,,"October 28, 2022"
MembershipUpdated,,,74,499,USD,2022-12-24T00:00:00+0000,Silver,,,"October 28, 2022"
MembershipUpdated,,,251,499,USD,2022-12-03T00:00:00+0000,Bronze,,,"October 28, 2022"
MembershipUpdated,,,252,499,USD,2022-12-08T01:00:00+0000,Gold,,,"October 28, 2022"
MembershipUpdated,,,268,499,USD,2022-12-20T07:00:00+0000,Silver,,,"October 28, 2022"
MembershipUpdated,,,169,499,USD,2022-11-11T10:00:00+0000,Bronze,,,"October 28, 2022"
MembershipUpdated,,,269,499,USD,2022-12-29T10:00:00+0000,Bronze,,,"October 28, 2022"
MembershipUpdated,,,280,499,USD,2022-11-29T05:00:00+0000,Bronze,,,"October 29, 2022"
MembershipRenewed,,,280,499,USD,2022-11-29T05:00:00+0000,,,,"October 29, 2022"
MembershipUpdated,,,291,499,USD,2023-01-29T15:00:00+0000,Bronze,,,"October 29, 2022"
MembershipRenewed,,,291,499,USD,2023-01-29T15:00:00+0000,,,,"October 29, 2022"
MembershipUpsellUpdated,2022-10-29T15:00:20+0000,,291,2697,USD,,,,,"October 29, 2022"
MembershipEnded,,,184,499,DKK,,,,,"October 31, 2022"
MembershipActivated,,,264,499,USD,2022-11-24T09:00:00+0000,,,,"October 31, 2022"
MembershipUpdated,,,264,499,USD,2022-11-24T09:00:00+0000,Bronze,,,"October 31, 2022"
MembershipActivated,,,295,499,USD,2023-01-31T12:00:00+0000,,,,"October 31, 2022"
MembershipValueChanged,,3,295,499,USD,,Bronze,,,"October 31, 2022"
MembershipRenewed,,,111,499,DKK,2022-11-01T00:00:00+0000,,,,"October 31, 2022"
MembershipUpdated,,,161,499,DKK,2023-01-25T09:00:00+0000,Bronze,,,"October 31, 2022"
MembershipUpdated,,,221,499,USD,2022-12-24T08:00:00+0000,Bronze,,,"October 31, 2022"
MembershipUpdated,,,6,499,USD,2023-05-01T00:00:00+0000,Silver,,,"November 1, 2022"
MembershipRenewed,,,6,499,USD,2023-05-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,103,499,DKK,2023-02-01T00:00:00+0000,Bronze,,,"November 1, 2022"
MembershipRenewed,,,103,499,DKK,2023-02-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,110,499,DKK,2023-02-01T00:00:00+0000,Bronze,,,"November 1, 2022"
MembershipRenewed,,,110,499,DKK,2023-02-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,111,499,DKK,2023-02-01T00:00:00+0000,Gold,,,"November 1, 2022"
MembershipRenewed,,,111,499,DKK,2023-02-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,142,499,USD,2023-02-01T00:00:00+0000,Silver,,,"November 1, 2022"
MembershipRenewed,,,142,499,USD,2023-02-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,148,499,EUR,2023-02-01T00:00:00+0000,Bronze,,,"November 1, 2022"
MembershipRenewed,,,148,499,EUR,2023-02-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,209,499,USD,2023-02-01T00:00:00+0000,Bronze,,,"November 1, 2022"
MembershipRenewed,,,209,499,USD,2023-02-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,214,499,USD,2023-02-01T00:00:00+0000,Gold,,,"November 1, 2022"
MembershipRenewed,,,214,499,USD,2023-02-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,260,499,USD,2022-12-01T00:00:00+0000,Bronze,,,"November 1, 2022"
MembershipRenewed,,,260,499,USD,2022-12-01T00:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,172,499,DKK,2022-12-01T13:00:00+0000,Bronze,,,"November 1, 2022"
MembershipRenewed,,,172,499,DKK,2022-12-01T13:00:00+0000,,,,"November 1, 2022"
MembershipUpdated,,,237,499,USD,2022-12-02T00:00:00+0000,Bronze,,,"November 2, 2022"
MembershipRenewed,,,237,499,USD,2022-12-02T00:00:00+0000,,,,"November 2, 2022"
MembershipUpdated,,,252,499,USD,2022-12-08T01:00:00+0000,Gold,,,"November 2, 2022"
MembershipUpdated,,,240,499,USD,2023-01-11T10:00:00+0000,Gold,,,"November 2, 2022"
MembershipUpdated,,,268,499,USD,2022-12-20T07:00:00+0000,Silver,,,"November 2, 2022"
MembershipUpdated,,,183,499,USD,2022-11-12T00:00:00+0000,Gold,,,"November 2, 2022"
MembershipUpdated,,,74,499,USD,2022-12-24T00:00:00+0000,Silver,,,"November 2, 2022"
MembershipUpdated,,,169,499,USD,2022-11-11T10:00:00+0000,Bronze,,,"November 2, 2022"
MembershipUpdated,,,251,499,USD,2022-12-03T00:00:00+0000,Bronze,,,"November 2, 2022"
MembershipUpdated,,,269,499,USD,2022-12-29T10:00:00+0000,Bronze,,,"November 2, 2022"
MembershipUpdated,,,293,499,USD,2023-01-10T11:00:00+0000,Silver,,,"November 2, 2022"
MembershipUpdated,,,288,499,USD,2023-01-22T00:00:00+0000,Bronze,,,"November 2, 2022"
MembershipUpdated,,,294,499,USD,2023-01-24T18:00:00+0000,Bronze,,,"November 2, 2022"
MembershipUpdated,,,229,499,USD,2023-02-03T00:00:00+0000,Bronze,,,"November 3, 2022"
MembershipRenewed,,,229,499,USD,2023-02-03T00:00:00+0000,,,,"November 3, 2022"
MembershipUpdated,,,188,499,USD,2022-12-03T18:00:00+0000,Silver,,,"November 3, 2022"
MembershipRenewed,,,188,499,USD,2022-12-03T18:00:00+0000,,,,"November 3, 2022"
MembershipUpdated,,,14,499,USD,2022-12-06T00:00:00+0000,Silver,,,"November 4, 2022"
MembershipUpdated,,,147,499,USD,2023-02-04T08:00:00+0000,Gold,,,"November 4, 2022"
MembershipRenewed,,,147,499,USD,2023-02-04T08:00:00+0000,,,,"November 4, 2022"
MembershipActivated,,,230,499,USD,null,,,,"November 4, 2022"
