charge_amount,currency,membership_id,description_event,discount,status,message,triggered_by,payment_method,transaction_datetime,charge_amount_usd
1497.0,USD,262,membership payment,0,Success,Success,system,PaymentCard,2022-08-09,1497.0
1497.0,USD,235,membership payment,0,Success,Success,system,PaymentCard,2022-08-10,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-10,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-10,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-10,1497.0
7125.0,USD,211,membership payment,0,Success,Success,system,PaymentCard,2022-08-10,7125.0
2247.5,USD,253,membership payment,0,Success,Success,system,PaymentCard,2022-08-11,2247.5
1497.0,USD,169,membership payment,0,Success,Success,system,PaymentCard,2022-08-11,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-11,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-11,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-11,1497.0
8997.0,USD,183,membership payment,0,Success,Success,system,PaymentCard,2022-08-12,8997.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-12,8997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-12,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-12,1497.0
1497.0,USD,263,membership payment,0,Success,Success,system,PaymentCard,2022-08-12,1497.0
999.0,USD,277,membership payment,0,Success,Success,system,PaymentCard,2022-08-12,999.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-13,8997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-13,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-13,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-14,8997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-14,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-14,1497.0
1497.0,USD,247,membership payment,0,Success,Success,system,PaymentCard,2022-08-14,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-15,8997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-15,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-15,1497.0
1497.0,USD,248,membership payment,0,Success,Success,system,PaymentCard,2022-08-16,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-16,8997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-16,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-16,1497.0
1497.0,USD,151,membership payment,0,Success,Success,system,PaymentCard,2022-08-17,1497.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-08-17,620.0
1497.0,USD,232,membership payment,0,Success,Success,system,PaymentCard,2022-08-17,1497.0
1123.75,USD,268,membership payment,0,Success,Success,system,PaymentCard,2022-08-17,1123.75
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-17,8997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-17,499.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-17,1497.0
1497.0,USD,233,membership payment,0,Success,Success,system,PaymentCard,2022-08-17,1497.0
1497.0,USD,23,membership payment,0,Success,Success,system,PaymentCard,2022-08-18,1497.0
1497.0,USD,259,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-18,1497.0
1497.0,USD,259,membership payment,0,Success,Success,system,PaymentCard,2022-08-18,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-18,8997.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-18,499.0
1497.0,USD,19,membership payment,0,Success,Success,system,PaymentCard,2022-08-19,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-19,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-19,499.0
8997.0,USD,243,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-20,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-20,499.0
8997.0,USD,243,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-21,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-21,499.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-08-22,999.0
8997.0,USD,243,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-22,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-22,499.0
1497.0,USD,101,membership payment,0,Success,Success,system,PaymentCard,2022-08-22,1497.0
2997.0,USD,212,membership payment,0,Success,Success,system,PaymentCard,2022-08-23,2997.0
8997.0,USD,243,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-23,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-23,499.0
8997.0,USD,243,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-08-24,8997.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-08-24,499.0
1497.0,USD,213,membership payment,0,Success,Success,system,PaymentCard,2022-08-24,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-24,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-24,499.0
2997.0,USD,192,membership payment,0,Success,Success,system,PaymentCard,2022-08-24,2997.0
1497.0,USD,281,membership payment,0,Success,Success,system,PaymentCard,2022-08-24,1497.0
1497.0,USD,282,membership payment,0,Success,Success,system,PaymentCard,2022-08-24,1497.0
10788.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2022-08-25,10788.0
8997.0,USD,243,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-08-25,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-25,499.0
1497.0,USD,207,membership payment,0,Success,Success,system,PaymentCard,2022-08-25,1497.0
1497.0,USD,283,membership payment,0,Success,Success,system,PaymentCard,2022-08-25,1497.0
1497.0,USD,152,membership payment,0,Success,Success,system,PaymentCard,2022-08-26,1497.0
1497.0,USD,234,membership payment,0,Success,Success,system,PaymentCard,2022-08-26,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-26,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-26,499.0
999.0,USD,20,membership additional service,0,Success,Success,system,PaymentCard,2022-08-26,999.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-27,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-27,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-28,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-28,499.0
499.0,USD,280,membership payment,0,Success,Success,system,PaymentCard,2022-08-29,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-29,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-29,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-30,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-30,499.0
999.0,USD,20,membership additional service,0,Success,Success,system,PaymentCard,2022-08-31,999.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-08-31,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-08-31,499.0
1497.0,USD,18,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,1497.0
2997.0,USD,20,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,2997.0
1497.0,USD,25,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,1497.0
1497.0,USD,108,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,1497.0
1497.0,USD,109,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,1497.0
32497.5,DKK,112,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,4874.625
2997.0,USD,117,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,2997.0
1497.0,USD,131,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,1497.0
200000.0,USD,159,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,200000.0
8997.0,USD,250,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,8997.0
499.0,USD,260,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,499.0
1497.0,USD,284,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-01,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-01,499.0
2999.0,EUR,127,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,3268.9100000000003
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,2812.5
1497.0,USD,285,membership payment,0,Success,Success,system,PaymentCard,2022-09-01,1497.0
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-09-02,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-02,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-02,499.0
1497.0,USD,251,membership payment,0,Success,Success,system,PaymentCard,2022-09-03,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-03,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-03,499.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-09-03,2045.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-04,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-04,499.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-09-04,999.0
1798.0,USD,257,membership payment,0,Success,Success,system,PaymentCard,2022-09-05,1798.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-05,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-05,499.0
2997.0,USD,14,membership payment,0,Success,Success,system,PaymentCard,2022-09-06,2997.0
499.0,USD,265,membership payment,0,Success,Success,system,PaymentCard,2022-09-06,499.0
499.0,USD,286,membership payment,0,Success,Success,system,PaymentCard,2022-09-06,499.0
3371.25,USD,215,membership payment,0,Success,Success,system,PaymentCard,2022-09-06,3371.25
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-06,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-06,499.0
499.0,USD,275,membership payment,0,Success,Success,system,PaymentCard,2022-09-06,499.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-09-07,999.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-07,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-07,499.0
8997.0,USD,252,membership payment,0,Success,Success,system,PaymentCard,2022-09-08,8997.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-08,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-08,499.0
7800.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-08,7800.0
1497.0,USD,132,membership payment,0,Success,Success,system,PaymentCard,2022-09-08,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-09,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-09,499.0
1497.0,USD,175,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-09-09,1497.0
499.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2022-09-09,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-10,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-10,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-11,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-11,499.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-09-12,7500.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-12,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-12,499.0
999.0,USD,277,membership payment,0,Success,Success,system,PaymentCard,2022-09-12,999.0
1123.75,USD,268,membership additional service,0,Success,Success,system,PaymentCard,2022-09-13,1123.75
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-13,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-13,499.0
2002.0,USD,283,membership payment,0,Success,Success,staff,PaymentCard,2022-09-13,2002.0
1497.0,USD,210,membership payment,0,Success,Success,system,PaymentCard,2022-09-13,1497.0
3003.0,USD,238,membership payment,0,Success,Success,staff,PaymentCard,2022-09-14,3003.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-14,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-14,499.0
499.0,USD,287,membership payment,0,Success,Success,system,PaymentCard,2022-09-14,499.0
2997.0,USD,97,membership payment,0,Success,Success,system,PaymentCard,2022-09-15,2997.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-15,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-15,499.0
1497.0,USD,80,membership payment,0,Success,Success,system,PaymentCard,2022-09-16,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-16,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-16,499.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-09-17,620.0
2997.0,USD,165,membership payment,0,Success,Success,system,PaymentCard,2022-09-17,2997.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-17,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-17,499.0
1497.0,USD,177,membership payment,0,Success,Success,system,PaymentCard,2022-09-18,1497.0
3371.25,USD,178,membership payment,0,Success,Success,system,PaymentCard,2022-09-18,3371.25
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-18,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-18,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-19,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-19,499.0
7125.0,USD,268,membership payment,0,Success,Success,system,PaymentCard,2022-09-20,7125.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-09-20,7500.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-20,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-20,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-20,1497.0
999.0,USD,174,membership additional service,0,Success,Success,system,PaymentCard,2022-09-21,999.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-21,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-21,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-21,1497.0
15780.0,USD,218,membership payment,0,Success,Success,system,PaymentCard,2022-09-22,15780.0
1497.0,USD,288,membership payment,0,Success,Success,system,PaymentCard,2022-09-22,1497.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-09-22,999.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-22,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-22,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-22,1497.0
1896.0,GBP,143,membership payment,0,Success,Success,system,PaymentCard,2022-09-22,2407.92
1497.0,USD,270,membership payment,0,Success,Success,system,PaymentCard,2022-09-22,1497.0
2997.0,USD,219,membership payment,0,Success,Success,system,PaymentCard,2022-09-23,2997.0
1497.0,USD,289,membership payment,0,Success,Success,system,PaymentCard,2022-09-23,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-23,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-23,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-23,1497.0
2997.0,USD,74,membership payment,0,Success,Success,system,PaymentCard,2022-09-24,2997.0
1497.0,USD,221,membership payment,0,Success,Success,system,PaymentCard,2022-09-24,1497.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-09-24,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-24,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-24,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-24,1497.0
2997.0,USD,15,membership payment,0,Success,Success,system,PaymentCard,2022-09-25,2997.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-25,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-25,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-25,1497.0
1000.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-09-25,1000.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-26,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-26,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-26,1497.0
50000.0,DKK,111,membership additional service,0,Success,Success,staff,PaymentCard,2022-09-26,7500.0
1497.0,USD,267,membership payment,0,Success,Success,system,PaymentCard,2022-09-27,1497.0
8997.0,USD,271,membership payment,0,Success,Success,system,PaymentCard,2022-09-27,8997.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-27,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-27,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-27,1497.0
1497.0,USD,163,membership payment,0,Success,Success,system,PaymentCard,2022-09-28,1497.0
44000.0,USD,272,membership payment,0,Success,Success,system,PaymentCard,2022-09-28,44000.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-28,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-28,499.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-28,1497.0
1497.0,USD,269,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-09-28,1497.0
499.0,USD,280,membership payment,0,Success,Success,system,PaymentCard,2022-09-29,499.0
19375.0,USD,113,membership payment,0,Success,Success,staff,PaymentCard,2022-09-29,19375.0
1497.0,USD,269,membership payment,0,Success,Success,system,PaymentCard,2022-09-29,1497.0
9219.96,USD,290,membership payment,0,Success,Success,system,PaymentCard,2022-09-29,9219.96
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-29,8997.0
499.0,USD,254,membership payment,0,Failed,Invalid account.,system,PaymentCard,2022-09-29,499.0
499.0,USD,291,membership payment,0,Success,Success,system,PaymentCard,2022-09-29,499.0
499.0,USD,254,membership payment,0,Success,Success,system,PaymentCard,2022-09-30,499.0
499.0,USD,288,membership payment,0,Success,Success,staff,PaymentCard,2022-09-30,499.0
1497.0,USD,202,membership payment,0,Success,Success,system,PaymentCard,2022-09-30,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-09-30,8997.0
1497.0,USD,273,membership payment,0,Success,Success,system,PaymentCard,2022-09-30,1497.0
1497.0,USD,120,membership payment,0,Success,Success,system,PaymentCard,2022-10-01,1497.0
4530.0,EUR,154,membership payment,0,Success,Success,system,PaymentCard,2022-10-01,4937.700000000001
15000.0,USD,171,membership payment,0,Success,Success,system,PaymentCard,2022-10-01,15000.0
30000.0,USD,225,membership payment,0,Success,Success,system,PaymentCard,2022-10-01,30000.0
499.0,USD,260,membership payment,0,Success,Success,system,PaymentCard,2022-10-01,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-10-01,8997.0
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-10-01,2812.5
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-10-02,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-10-02,8997.0
2997.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-10-03,2997.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-10-03,8997.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-10-03,2045.0
5394.0,USD,158,membership payment,0,Success,Success,system,PaymentCard,2022-10-04,5394.0
1497.0,USD,274,membership payment,0,Success,Success,system,PaymentCard,2022-10-04,1497.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-10-04,8997.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-10-04,999.0
2997.0,USD,238,membership payment,0,Success,Success,system,PaymentCard,2022-10-05,2997.0
5394.0,USD,256,membership payment,0,Failed,,system,PaymentCard,2022-10-05,5394.0
46800.0,USD,292,membership payment,0,Success,Success,system,PaymentCard,2022-10-05,46800.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-10-05,8997.0
1497.0,USD,257,membership payment,0,Success,Success,system,PaymentCard,2022-10-05,1497.0
1500.0,USD,239,membership payment,0,Success,Success,system,PaymentCard,2022-10-05,1500.0
2375.0,USD,211,membership additional service,0,Success,Success,system,PaymentCard,2022-10-05,2375.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-10-06,499.0
499.0,USD,286,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-10-06,499.0
499.0,USD,286,membership payment,0,Success,Success,system,PaymentCard,2022-10-06,499.0
8997.0,USD,243,membership payment,0,Failed,Your card does not support this type of purchase.,system,PaymentCard,2022-10-06,8997.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-10-06,499.0
499.0,USD,275,membership payment,0,Success,Success,system,PaymentCard,2022-10-06,499.0
1500.0,USD,276,membership payment,0,Success,Success,system,PaymentCard,2022-10-06,1500.0
2999.0,USD,243,membership payment,0,Success,Success,system,PaymentCard,2022-10-06,2999.0
1497.0,USD,258,membership payment,0,Success,Success,system,PaymentCard,2022-10-07,1497.0
499.0,USD,265,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-10-07,499.0
10788.0,USD,224,membership payment,0,Success,Success,system,PaymentCard,2022-10-08,10788.0
499.0,USD,287,membership additional service,0,Success,Success,system,PaymentCard,2022-10-08,499.0
499.0,USD,265,membership payment,0,Success,Success,system,PaymentCard,2022-10-08,499.0
499.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2022-10-09,499.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-10-10,7500.0
2997.0,USD,293,membership payment,0,Success,Success,system,PaymentCard,2022-10-10,2997.0
2247.5,USD,253,membership payment,0,Success,Success,system,PaymentCard,2022-10-11,2247.5
18000.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-10-11,18000.0
999.0,USD,277,membership payment,0,Success,Success,system,PaymentCard,2022-10-12,999.0
1497.0,USD,222,membership payment,0,Success,Success,system,PaymentCard,2022-10-13,1497.0
1497.0,USD,155,membership payment,0,Success,Success,system,PaymentCard,2022-10-13,1497.0
1497.0,USD,201,membership payment,0,Success,Success,system,PaymentCard,2022-10-14,1497.0
499.0,USD,287,membership payment,0,Success,Success,system,PaymentCard,2022-10-14,499.0
1497.0,USD,7,membership payment,0,Success,Success,system,PaymentCard,2022-10-15,1497.0
1497.0,USD,12,membership payment,0,Success,Success,system,PaymentCard,2022-10-15,1497.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-10-17,620.0
2997.0,USD,227,membership payment,0,Success,Success,system,PaymentCard,2022-10-18,2997.0
1497.0,USD,228,membership payment,0,Success,Success,system,PaymentCard,2022-10-18,1497.0
1497.0,USD,185,membership payment,0,Success,Success,system,PaymentCard,2022-10-19,1497.0
1497.0,USD,96,membership payment,0,Success,Success,system,PaymentCard,2022-10-20,1497.0
1497.0,USD,84,membership payment,0,Success,Success,system,PaymentCard,2022-10-20,1497.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-10-20,7500.0
1497.0,USD,278,membership payment,0,Success,Success,system,PaymentCard,2022-10-20,1497.0
1497.0,USD,279,membership payment,0,Success,Success,system,PaymentCard,2022-10-21,1497.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-10-22,999.0
1497.0,USD,86,membership payment,0,Success,Success,system,PaymentCard,2022-10-23,1497.0
1497.0,USD,105,membership payment,0,Success,Success,system,PaymentCard,2022-10-23,1497.0
1497.0,USD,242,membership payment,0,Success,Success,system,PaymentCard,2022-10-24,1497.0
499.0,USD,264,membership payment,0,Success,Success,system,PaymentCard,2022-10-24,499.0
499.0,USD,88,membership additional service,0,Success,Success,system,PaymentCard,2022-10-24,499.0
1497.0,USD,294,membership payment,0,Success,Success,system,PaymentCard,2022-10-24,1497.0
